№,級,給料月額,扶養手当月額,地域手当月額,住居手当月額,通勤手当月額,特殊勤務手当,超過勤務手当,休日給,夜勤手当,管理職手当月額,宿日直手当,管理職員特別勤務手当,給与月額,期末手当年額（昨年度）,勤勉手当年額（昨年度）,【参考】年間給与
685,”05,385800,0,57870,15300,12102,0,110548,0,0,0,0,0,581620,1193311,689869,8862620
686,”04,381700,0,57255,30100,0,0,119288,0,0,0,0,0,588343,1193311,689869,8943296
687,”03,364200,0,54630,9800,13441,0,16680,0,0,0,0,0,458751,1087332,627348,7219692
688,”05,393800,15600,61410,9800,3876,0,7792,0,0,0,0,0,492278,1267784,706541,7881661
689,”05,373800,0,56070,30100,0,0,122035,0,0,0,0,0,582005,1154431,667381,8805872
690,”03,337800,0,50670,0,12353,0,0,0,0,0,0,0,400823,1040086,477987,6327949
691,”05,371500,7800,56895,9800,7100,0,0,0,0,0,0,0,453095,1211795,662960,7311895
692,”06,411400,34600,79230,9800,15899,0,0,0,0,82200,0,0,633129,1360489,727702,9685739
693,”04,372600,23100,59355,9800,19752,0,0,0,0,0,0,0,484607,1164070,672964,7652318
694,”03,351800,23100,56235,28000,11856,660,0,0,0,0,0,0,471651,1101960,596726,7358498
695,”03,364200,7800,55800,28000,10000,0,0,0,0,0,0,0,465800,1116724,630851,7337175
696,”04,373600,14000,58140,30100,3876,0,75284,0,0,0,0,0,555000,1144429,636028,8440457
697,”04,370500,34600,60765,9800,13441,0,203227,0,0,0,0,0,692333,1181774,623083,10112853
698,”03,353100,26800,56985,9800,21600,2000,46702,27944,0,0,0,0,544931,1137872,610726,8287770
699,”03,350100,29600,56955,9800,4200,0,30399,27704,0,0,0,0,508758,1120920,596480,7822496
700,”04,356100,23100,56880,9800,7100,0,23484,0,0,0,0,0,476464,1133854,614533,7465955
701,”04,356100,14000,55515,9800,13081,0,0,0,0,0,0,0,448496,1102003,611791,7095746
702,”04,356100,39600,59355,9800,2000,0,0,0,0,0,0,0,466855,1175673,610726,7388659
703,”03,353100,26800,56985,9800,4200,0,58609,27944,0,0,0,0,537438,1137872,610726,8197854
704,”03,364200,0,54630,9800,15251,0,354541,0,0,0,0,0,798422,1075621,620803,11277488
705,”04,356100,7800,54585,0,8226,0,3262,0,0,0,0,0,429973,1088670,614533,6862879
706,”05,393800,12800,60990,9800,7100,0,21642,11688,7210,0,0,0,525030,1298856,707390,8306606
707,”04,362900,37100,60000,15300,2000,10800,29518,39490,9310,0,0,0,566418,1147024,604709,8548749
708,”04,361000,29600,58590,9800,7100,0,9921,10713,6610,0,0,0,493334,1206774,647101,7773883
709,”03,344500,0,51675,0,7999,0,119928,0,0,0,0,0,524102,1011890,584113,7885227
710,”03,353100,0,52965,28000,12900,0,40752,27944,0,0,0,0,515661,1051952,606994,7846878
711,”03,353100,14000,55065,28000,4200,4000,33376,27944,0,0,0,0,519685,1093297,606994,7936511
712,”03,343200,34600,56670,15300,4200,0,0,27160,0,0,0,0,481130,1113641,583768,7470969
713,”04,355800,7800,54540,15300,9110,0,60621,0,0,0,0,0,503171,1038507,586086,7662645
714,”04,356100,0,53415,9800,7100,0,0,0,0,0,0,0,426415,1099795,606994,6823769
715,”03,361400,0,54210,9800,7100,9300,16550,10725,1986,0,0,0,471071,1066554,615559,7334965
716,”04,376700,0,56505,0,9751,0,10350,0,0,0,0,0,453306,1177838,680909,7298419
717,”05,388700,15600,60645,9800,8838,0,99680,0,0,0,0,0,583263,1253138,698028,8950322
718,”04,376700,0,56505,0,5170,0,10350,0,0,0,0,0,448725,1177838,680909,7243447
719,”06,403900,7800,74085,15300,4200,0,0,0,0,82200,0,0,587485,1332780,758206,9140806
721,”05,368900,15600,57675,15300,10040,0,14056,0,0,0,0,0,481571,1182059,656707,7617618
722,”05,388700,0,58305,9800,5170,0,54255,0,0,0,0,0,516230,1207067,698028,8099855
723,”04,376700,0,56505,28000,9474,0,0,0,0,0,0,0,470679,1177838,680909,7506895
726,”04,366000,15600,57240,15300,4200,0,30976,0,0,0,0,0,489316,1108043,612918,7592753
727,”06,403900,20600,76005,9800,18143,0,0,0,0,82200,0,0,610648,1355816,758206,9441798
728,”03,353100,0,52965,15300,4200,0,23028,27944,0,0,0,0,476537,1041526,601117,7361087
729,”04,352200,0,52830,15300,4200,0,0,0,0,0,0,0,424530,1026098,592206,6712664
730,”04,356100,39600,59355,15300,4200,3500,67196,28184,0,0,0,0,573435,1174014,609811,8665045
731,”03,316600,29600,51930,9800,7776,0,0,0,0,0,0,0,415706,913029,191523,6093024
732,”04,347300,34600,57285,9800,18263,0,184498,0,0,0,0,0,651746,1062059,562598,9445609
733,”03,353100,39600,58905,9800,2000,500,34284,27944,0,0,0,0,526133,1159248,609811,8082655
734,”04,356100,15600,55755,9800,2000,0,3262,0,0,0,0,0,442517,1087596,601117,6998917
735,”03,350100,23100,55980,9800,2000,0,16420,0,0,0,0,0,457400,1101724,596480,7187004
736,”03,340400,0,51060,0,2000,0,0,0,0,0,0,0,393460,373473,0,5094993
737,”04,356100,0,53415,28000,2000,550,22834,0,0,0,0,0,462899,1058725,610726,7224239
738,”04,347300,23100,55560,9800,15800,900,12724,0,6360,0,0,0,471544,1042863,562598,7263989
739,”03,348600,14000,54390,9800,7100,9500,13411,37939,5112,0,0,0,499852,1070268,593840,7662332
740,”04,367000,29600,59490,9800,7100,750,13448,39941,10080,0,0,0,537209,1229377,660160,8336045
741,”03,348600,0,52290,15300,0,800,9579,37939,7029,0,0,0,471537,1028922,593840,7281206
742,”04,347300,14000,54195,9800,10000,11000,9543,37796,8904,0,0,0,502538,1015988,562598,7609042
743,”03,352600,0,52890,9800,12550,0,0,0,0,0,0,0,427840,820060,501595,6455735
744,”03,353500,29600,57465,15300,4135,0,88074,6994,0,0,0,0,555068,1129989,601726,8392531
745,”04,370900,0,55635,9800,14171,0,13588,0,0,0,0,0,464094,1158692,669848,7397668
746,”05,382700,21800,60675,9800,15097,0,0,0,0,0,0,0,490072,1252582,687079,7820525
747,”05,382700,7800,58575,9800,5170,0,7572,0,0,0,0,0,471617,1211237,687079,7557720
748,”03,345600,0,51840,0,0,0,51032,0,0,0,0,0,448472,1016139,586556,6984359
749,”05,381000,37100,62715,9800,5170,0,39925,0,0,0,0,0,535710,1287403,680909,8396832
750,”04,370900,0,55635,15300,10040,0,50955,0,0,0,0,0,502830,1158692,669848,7862500
751,”04,376700,21800,59775,9800,27102,0,0,0,0,0,0,0,495177,1242219,680909,7865252
752,”04,370900,0,55635,28000,12512,0,0,0,0,0,0,0,467047,1158692,669848,7433104
754,”04,340700,0,51105,28000,0,0,35081,0,0,0,0,0,454886,946349,546234,6951215
755,”03,364200,0,54630,9800,7170,0,0,0,0,0,0,0,435800,0,0,5229600
756,”03,339000,31500,55575,15300,8226,0,9315,0,0,0,0,0,458916,1087043,573792,7167827
757,”04,337300,29600,55035,9800,23017,0,3090,0,0,0,0,0,457842,1067333,565628,7127065
758,”03,350100,42100,58830,9800,7100,1000,40405,27704,0,0,0,0,537039,1139423,594471,8178362
759,”03,347600,21800,55410,30100,11256,0,0,27512,0,0,0,0,493678,1086857,590210,7601203
760,”03,353100,21800,56235,9800,13116,440,0,0,0,0,0,0,454491,1112602,604938,7171432
761,”04,355200,39600,59220,9800,12406,0,49196,0,0,0,0,0,525422,1147918,596801,8049783
762,”03,347600,21800,55410,28000,7100,1500,34005,27512,0,0,0,0,522927,1086857,590210,7952191
763,”03,353100,47100,60030,9800,10000,0,24582,27944,0,0,0,0,532556,1183478,602821,8176971
764,”04,356100,0,53415,15300,16218,0,20613,0,0,0,0,0,461646,1046300,603879,7189931
765,”04,356100,0,53415,30100,18061,0,24136,0,0,0,0,0,481812,1046300,603879,7431923
766,”03,364200,0,54630,9800,10315,0,3336,0,0,0,0,0,442281,1127435,623083,7057890
767,”04,356100,0,53415,9800,7100,0,0,0,0,0,0,0,426415,1037852,599092,6753924
768,”04,365000,0,54750,0,3876,0,97356,0,0,0,0,0,520982,1135988,656707,8044479
769,”03,347100,14000,54165,9800,13081,0,68799,0,0,0,0,0,506945,1062072,589208,7734620
770,”03,347100,0,52065,0,13776,0,9537,0,0,0,0,0,422478,1020727,589208,6679671
771,”03,343600,7800,52710,0,4200,0,0,0,0,0,0,0,408310,938786,260109,6098615
772,”03,339000,0,50850,0,9751,0,124200,0,0,0,0,0,523801,994015,573792,7853419
773,”05,376300,29600,60885,9800,13916,0,93758,0,0,0,0,0,584259,1254414,674782,8940304
774,”04,365000,0,54750,28000,5170,0,28620,7222,0,0,0,0,488762,1135988,656707,7657839
775,”03,348600,0,52290,0,7776,0,6386,0,0,0,0,0,415052,1028922,593840,6603386
777,”04,367000,0,55050,9800,15277,0,44378,0,0,0,0,0,491505,1141960,660160,7700180
778,”03,329000,0,49350,9800,15554,0,21822,0,0,0,0,0,425526,959954,554094,6620360
779,”03,335200,19000,53130,15300,2000,0,18420,0,0,0,0,0,443050,1037863,566709,6921172
780,”03,348600,24000,55890,15300,0,0,0,0,0,0,0,0,443790,1081404,591840,6998724
781,”03,353100,0,52965,28000,4200,0,0,0,0,0,0,0,438265,1037852,599092,6896124
782,”03,318300,37100,53310,15300,2000,0,47235,0,0,0,0,0,473245,1030354,531521,7240815
783,”03,331500,28100,53940,15300,4200,0,26110,26232,0,0,0,0,485382,1038119,559852,7422555
784,”05,375200,14000,58380,9800,12102,0,189585,0,0,0,0,0,659067,1200038,669848,9778690
785,”03,319900,7800,49155,15300,4200,500,52860,25320,0,0,0,0,475035,950330,535230,7185980
786,”03,353100,34600,58155,9800,20926,0,23287,27944,0,0,0,0,527812,1140034,599092,8072870
787,”03,353100,0,52965,9800,7100,0,24582,27944,0,0,0,0,475491,1037852,599092,7342836
788,”03,325800,23100,52335,9800,7100,0,0,0,0,0,0,0,418135,1014569,546234,6578423
789,”03,345600,20600,54930,15300,4200,0,0,27352,0,0,0,0,467982,1076564,586329,7278677
790,”03,340400,0,51060,0,0,0,6236,26936,0,0,0,0,424632,999742,577087,6672413
791,”03,353500,0,53025,0,8838,0,78880,0,0,0,0,0,494243,1042573,601726,7575215
792,”03,323100,7800,49635,30100,17771,0,17754,0,0,0,0,0,446160,958134,539778,6851832
793,”03,337800,0,50670,15300,4200,0,0,0,0,0,0,0,407970,990294,571633,6457567
794,”04,362000,15600,56640,9800,8374,0,82900,0,0,0,0,0,535314,1170707,650136,8244611
795,”04,352700,29600,57345,9800,13396,3780,181841,0,0,0,0,0,648462,1087158,577087,9445789
796,”04,359800,7800,55140,9800,7238,0,66709,0,0,0,0,0,506487,1137115,644064,7859023
797,”03,337800,14000,52770,9800,14280,0,0,0,0,0,0,0,428650,1038879,447990,6630669
798,”03,340400,29600,55500,9800,10315,0,59865,0,0,0,0,0,505480,1067950,577087,7710797
799,”04,367000,29600,59490,9800,14394,0,51237,0,0,0,0,0,531521,1188032,660160,8226444
800,”04,361000,14000,56250,28000,17060,0,50399,0,0,0,0,0,526709,1160704,647101,8128313
801,”04,365000,37100,60315,9800,4200,0,34232,0,0,0,0,0,510647,1245554,656707,8030025
802,”03,337300,7800,51765,9800,13674,0,12360,0,0,0,0,0,432699,0,0,5192388
804,”03,339000,15600,53190,15300,8226,0,75399,0,0,0,0,0,506715,1040086,573792,7694458
805,”03,337300,0,50595,0,21085,0,15450,0,0,0,0,0,424430,987657,570118,6650935
806,”03,325800,0,48870,28000,2000,0,0,0,0,0,0,0,404670,945527,545781,6347348
807,”03,310600,7800,47760,15300,0,0,20484,0,0,0,0,0,401944,921300,518491,6263119
808,”03,291500,21800,46995,28000,13441,0,0,0,0,0,0,0,401736,891837,477947,6190616
809,”03,337800,0,50670,28000,4200,0,0,0,0,0,0,0,420670,990294,571633,6609967
810,”03,342700,29600,55845,9800,4200,6150,15695,16950,8164,0,0,0,489104,1097257,582837,7549342
811,”04,351300,29600,57135,15300,2000,1550,9654,10425,9660,0,0,0,486624,1169152,625339,7633979
812,”04,311400,29600,51150,9800,13104,4500,8556,9243,6270,0,0,0,443623,960265,503813,6787554
813,”03,325800,23100,52335,0,7100,0,14920,0,0,0,0,0,423255,1021082,549822,6649964
814,”04,345900,29600,56325,15300,0,300,9504,0,6974,0,0,0,463903,1047370,554094,7168300
815,”03,303800,21800,48840,9800,9384,6300,8349,12020,5013,0,0,0,425306,943230,507257,6554159
816,”03,303800,0,45570,15300,2000,15000,28942,36060,9469,0,0,0,456141,878849,507257,6859798
817,”03,303800,0,45570,28000,2000,0,8349,0,9469,0,0,0,397188,878849,507257,6152362
818,”03,311800,25600,50610,9800,24157,0,0,0,0,0,0,0,421967,1023466,525611,6612681
819,”03,311800,0,46770,0,4200,0,0,0,0,0,0,0,362770,910947,525611,5789798
820,”04,336900,0,50535,0,3876,130,84309,0,0,0,0,0,475750,934824,539627,7183451
821,”03,311800,15600,49110,9800,13441,0,23536,0,0,0,0,0,423287,958276,526304,6564024
823,”03,303800,0,45570,0,4666,0,16698,0,0,0,0,0,370734,878849,507257,5834914
824,”04,303300,15600,47835,9800,4200,0,27780,0,0,0,0,0,408515,904874,495516,6302570
825,”04,335800,0,50370,28000,5170,0,24608,0,0,0,0,0,443948,1033078,597191,6957645
826,”03,318300,0,47745,28000,12569,0,110807,0,0,0,0,0,517421,920788,531521,7661361
827,”03,324600,29600,53130,15300,10040,0,56846,0,0,0,0,0,489516,1028082,542978,7445252
828,”03,302100,0,45315,0,8374,0,30437,20923,0,0,0,0,407149,860154,496818,6242760
829,”04,327100,0,49065,28000,7776,0,59446,0,0,0,0,0,471387,913186,527107,7096937
830,”04,327100,0,49065,15300,3876,0,9708,0,0,0,0,0,405049,743290,410087,6013965
831,”03,315000,0,47250,28000,15213,0,0,0,0,0,0,0,405463,913186,527107,6305849
832,”03,315000,0,47250,0,8226,0,0,21812,0,0,0,0,392288,913186,527107,6147749
833,”03,269200,7800,41550,0,5170,0,83844,0,0,0,0,0,407564,798668,441348,6130784
834,”03,315000,0,47250,0,9110,0,14887,0,0,0,0,0,386247,913186,527107,6075257
835,”04,327100,0,49065,9800,13826,0,27684,0,0,0,0,0,427475,913186,527107,6569993
836,”03,329000,0,49350,28000,2000,0,15070,0,0,0,0,0,423420,967141,558054,6606235
837,”03,276700,23100,44970,15300,4200,0,15204,0,0,0,0,0,379474,697049,354510,5605247
838,”03,308900,12800,48255,15300,2000,0,17879,0,0,0,0,0,405134,937923,519382,6318913
839,”03,307200,0,46080,0,10000,0,0,0,0,0,0,0,363280,891845,514690,5765895
840,”03,284100,15600,44955,9800,3876,0,0,0,0,0,0,0,358331,831616,454281,5585869
841,”03,307200,0,46080,15300,3876,0,0,0,0,0,0,0,372456,891845,514690,5876007
842,”03,315000,21800,50520,9800,12130,9900,11540,9348,4616,0,0,0,444654,954531,527107,6817486
843,”03,315000,15600,49590,15300,4200,150,39815,0,5770,0,0,0,445425,959256,527107,6831463
844,”04,327100,21800,52335,15300,0,9600,29360,0,11980,0,0,0,467475,977566,527107,7114373
845,”03,287900,29600,47625,9800,4200,12000,16349,31328,6324,0,0,0,445126,906119,472846,6720477
846,”04,327100,21800,52335,9800,10315,0,32956,0,0,0,0,0,454306,977566,527107,6956345
847,”03,302100,0,45315,0,13183,0,0,0,0,0,0,0,360598,324978,0,4652154
848,”04,333700,29600,54495,9800,12353,0,34970,0,0,0,0,0,474918,1114031,593450,7406497
849,”03,307200,0,46080,28000,17060,0,68099,0,0,0,0,0,466439,887402,512242,6996912
850,”03,296900,0,44535,0,2000,0,0,0,0,0,0,0,343435,845653,488416,5455289
851,”03,307200,0,46080,28000,2000,0,0,0,0,0,0,0,383280,887402,512242,5999004
852,”03,307200,29600,50520,15300,0,0,20824,0,0,0,0,0,423444,974818,512242,6568388
853,”04,325900,7800,50055,15300,12102,0,57076,0,0,0,0,0,468233,1022290,577667,7218753
854,”05,361900,0,54285,9800,12046,0,6630,0,0,0,0,0,444661,1106193,639464,7081589
855,”03,303800,0,45570,9800,7020,0,0,0,0,0,0,0,366190,792401,455241,5641922
856,”03,307200,0,46080,0,9110,0,16884,0,0,0,0,0,379274,887402,512242,5950932
857,”03,293300,0,43995,0,12986,0,0,0,0,0,0,0,350281,652626,210095,5066093
858,”03,310600,16200,49020,15300,2000,0,180942,0,0,0,0,0,574062,953448,522536,8364728
859,”03,293300,7800,45165,9800,10315,0,19665,0,0,0,0,0,386045,848572,477038,5958150
860,”04,317400,37100,53175,9800,7238,0,34884,0,0,0,0,0,459597,996967,512242,7024373
861,”04,317400,29600,52050,9800,7100,0,8721,34540,5810,0,0,0,465021,974818,512242,7067312
862,”03,302100,0,45315,9800,7100,3150,23244,0,7189,0,0,0,397898,872849,503813,6151438
863,”03,278600,29600,46230,9800,4200,600,35216,0,5610,0,0,0,409856,868310,457182,6243764
864,”03,278600,0,41790,28000,9589,7200,10208,30316,7650,0,0,0,413353,791595,457182,6209013
865,”03,261600,29600,43680,9800,7100,0,33068,0,6706,0,0,0,391554,827277,427326,5953251
866,”03,261600,0,39240,28000,4200,150,33068,10352,4790,0,0,0,381400,739860,427326,5743986
867,”03,293300,0,43995,15300,0,0,46630,0,0,0,0,0,399225,833521,481437,6105658
868,”04,295100,7800,45435,9800,8693,0,146285,11676,0,0,0,0,524789,841739,472846,7612053
869,”03,287900,0,43185,9800,3876,0,0,0,0,0,0,0,344761,668638,369485,5175255
870,”03,269200,0,40380,0,13441,0,28996,0,0,0,0,0,352017,764197,441348,5429749
871,”03,300400,0,45060,0,3876,130,0,0,0,0,0,0,349466,854247,493423,5541262
872,”03,269200,0,40380,0,4200,0,0,0,0,0,0,0,313780,215834,0,3981194
873,”03,276700,15600,43845,15300,0,0,0,0,0,0,0,0,351445,760804,130405,5108549
874,”03,269200,29600,44820,9800,4200,0,7398,0,0,0,0,0,365018,851613,441348,5673177
875,”03,269200,0,40380,9800,7623,0,0,0,0,0,0,0,327003,0,0,3924036
876,”03,269200,7800,41550,15300,0,0,0,0,0,0,0,0,333850,0,0,4006200
877,”03,269200,0,40380,9800,4200,0,12330,0,0,0,0,0,335910,623980,364086,5018986
878,”03,313400,16200,49440,0,10000,0,21016,0,0,0,0,0,410056,943500,517318,6381490
879,”03,276700,0,41505,9800,4200,0,11051,0,0,0,0,0,343256,764902,442326,5326300
880,”03,284100,16200,45045,28000,12361,0,0,0,0,0,0,0,385706,833388,454281,5916141
881,”03,287900,29600,47625,9800,11108,0,23733,0,0,0,0,0,409766,906119,472846,6296157
882,”03,287900,15600,45525,28000,4200,0,29007,0,0,0,0,0,410232,864774,472846,6260404
883,”03,269200,29600,44820,9800,7100,9900,18741,13315,8381,0,0,0,410857,851613,441348,6223245
884,”03,278600,21800,45060,9800,10000,6200,13270,0,7650,0,0,0,392380,855977,457182,6021719
885,”03,252000,23100,41265,15300,2000,650,19389,0,5544,0,0,0,359248,782695,412650,5506321
886,”03,252000,7800,38970,9800,10000,650,6924,27423,4620,0,0,0,358187,714476,412650,5425370
887,”03,310600,0,46590,0,4200,130,37328,0,0,0,0,0,398848,886022,511745,6183943
888,”03,278600,7800,42960,9800,0,0,36344,0,0,0,0,0,375504,814631,457182,5777861
889,”03,273000,0,40950,9800,4135,0,0,0,0,0,0,0,327885,0,0,3934620
890,”03,261600,0,39240,30100,3876,0,26932,0,0,0,0,0,361748,739860,427326,5508162
891,”03,274900,0,41235,28000,12900,950,7554,29909,6048,0,0,0,401496,779174,450035,6047161
892,”03,261600,0,39240,30100,4200,9200,35460,0,8143,0,0,0,387943,739860,427326,5822502
893,”03,261600,7800,40410,9800,4200,7800,11980,7764,7664,0,0,0,359018,762895,427326,5498437
894,”03,261600,0,39240,9800,18700,150,33068,28468,4790,0,0,0,395816,739860,427326,5916978
895,”03,242900,7800,37605,28000,13306,6900,6675,0,5785,0,0,0,348971,711143,397416,5296211
896,”03,242900,0,36435,9800,4200,2350,6675,9612,4895,0,0,0,316867,688108,397416,4887928
897,”03,276700,0,41505,28000,11256,0,0,0,0,0,0,0,357461,785396,453618,5528546
898,”03,273000,29600,45390,9800,3876,0,43216,0,0,0,0,0,404882,860682,446640,6165906
899,”03,282400,0,42360,30100,4200,0,25870,0,0,0,0,0,384930,800798,462546,5882504
900,”03,269200,7800,41550,28000,13183,0,30970,0,0,0,0,0,390703,787231,441348,5917015
901,”03,295100,15600,46605,15300,3876,0,97952,20433,0,0,0,0,494866,885658,484927,7308977
902,”03,296900,15600,46875,9800,8374,0,8808,0,0,0,0,0,386357,891723,488416,6016423
903,”04,345900,0,51885,0,0,0,121410,0,0,0,0,0,519195,966902,558109,7755351
904,”03,278600,0,41790,0,13396,0,53488,0,0,0,0,0,387274,791595,457182,5896065
905,”03,269200,0,40380,0,5170,0,0,0,0,0,0,0,314750,764197,441348,4982545
906,”04,343700,19000,54405,9800,14664,0,40924,0,0,0,0,0,482493,1112308,610594,7512818
907,”04,325900,0,48885,15300,3876,3420,81313,0,0,0,0,0,478694,999254,577667,7321249
908,”03,252000,0,37800,0,2000,0,34902,0,0,0,0,0,326702,714476,412650,5047550
909,”03,233800,0,35070,0,5701,0,0,0,0,0,0,0,274571,0,0,3294852
910,”03,305500,7800,46995,15300,3876,0,166092,6044,0,0,0,0,551607,894872,503533,8017689
911,”03,315000,7800,48420,9800,5170,0,196301,0,0,0,0,0,582491,923244,519957,8433093
912,”03,252000,15600,40140,30100,4200,0,48935,0,0,0,0,0,390975,621030,322452,5635182
913,”03,278600,0,41790,28000,14023,0,21032,0,0,0,0,0,383445,791595,457182,5850117
914,”03,250200,0,37530,0,9110,0,0,0,0,0,0,0,296840,708409,409160,4679649
915,”03,278600,0,41790,28000,25718,0,0,0,0,0,0,0,374108,791595,457182,5738073
916,”03,265400,0,39810,30100,4200,0,0,0,0,0,0,0,339510,732212,423421,5229753
917,”03,233800,21800,38340,0,4200,13800,10710,25443,3424,0,0,0,351517,707022,382234,5307460
918,”03,269200,15600,42720,15300,0,0,27126,0,0,0,0,0,369946,810267,441348,5690967
919,”03,269200,21800,43650,9800,2000,600,7398,10652,5423,0,0,0,370523,828577,441348,5716201
920,”03,269200,7800,41550,9800,7100,1050,7398,10652,5423,0,0,0,359973,787231,441348,5548255
921,”03,269200,19000,43230,9800,7100,600,7398,10652,5423,0,0,0,372403,834851,441348,5745035
922,”03,261600,0,39240,0,5170,0,0,0,0,0,0,0,306010,739860,427326,4839306
923,”03,269200,0,40380,28000,8013,0,17853,0,0,0,0,0,363446,764197,441348,5566897
924,”03,339000,0,50850,0,23311,0,6952,0,0,0,0,0,420113,994015,573792,6609163
925,”04,305400,0,45810,9800,4200,0,0,0,0,0,0,0,365210,845653,488416,5716589
926,”03,289800,7800,44640,9800,5701,160,0,0,0,0,0,0,357901,856557,433294,5584663
927,”04,274600,0,41190,28000,4135,4680,273225,0,0,0,0,0,625830,764197,441348,8715505
928,”03,332800,0,49920,0,0,0,91808,0,0,0,0,0,474528,974643,562598,7231577
929,”04,344400,29600,56100,9800,10131,0,14259,0,0,0,0,0,464290,1028709,543696,7143885
930,”03,261600,7800,40410,15300,0,0,122680,0,0,0,0,0,447790,762895,427326,6563701
932,”04,327100,29600,53505,9800,17397,0,23968,0,0,0,0,0,461370,987625,519957,7044022
933,”04,335000,15600,52590,15300,10040,0,0,0,0,0,0,0,428530,964842,530658,6637860
934,”04,357300,29600,58035,15300,0,0,56560,0,0,0,0,0,516795,1193609,639464,8034613
935,”03,231900,0,34785,28000,15277,0,204677,0,0,0,0,0,514639,647533,374199,7197400
936,”03,305500,0,45825,30100,3876,0,0,0,0,0,0,0,385301,871836,503533,5998981
937,”03,278600,14000,43890,30100,0,0,38584,0,0,0,0,0,405174,832941,457182,6152211
938,”03,278600,21800,45060,9800,13396,0,10208,0,0,0,0,0,378864,855977,457182,5859527
939,”03,261600,0,39240,28000,4666,0,98236,0,0,0,0,0,431742,739860,427326,6348090
940,”03,269200,0,40380,0,16933,0,30180,0,0,0,0,0,356693,764197,441348,5485861
941,”06,351800,15600,67440,9800,18357,0,0,0,0,82200,0,0,545197,1103260,611243,8256867
942,”04,347300,20600,55185,9800,11883,0,12724,0,0,0,0,0,457492,1035480,562598,7087982
943,”03,269200,15600,42720,15300,4200,0,20316,0,0,0,0,0,367336,810267,441348,5659647
944,”03,296900,0,44535,0,23382,0,0,0,0,0,0,0,364817,845653,488416,5711873
945,”04,296800,0,44520,28000,4135,440,19033,0,0,0,0,0,392928,909027,525470,6149633
946,”03,273000,0,40950,9800,17531,0,0,0,0,0,0,0,341281,755832,437034,5288238
947,”03,295100,14000,46365,9800,10000,0,0,0,0,0,0,0,375265,873080,480600,5856860
948,”03,242900,0,36435,0,2000,0,0,0,0,0,0,0,281335,0,0,3376020
949,”03,231900,15600,37125,9800,12900,1950,6372,25234,3825,0,0,0,344706,693604,374199,5204275
950,”03,261600,0,39240,9800,4200,4300,7188,12940,5748,0,0,0,345016,739860,427326,5307378
951,”03,261600,0,39240,28000,4200,7500,9584,28468,8622,0,0,0,387214,739860,427326,5813754
952,”03,261600,7800,40410,28000,4200,150,33068,10352,4311,0,0,0,389891,752193,427326,5858211
953,”03,231900,21800,38055,9800,12900,600,29312,9176,3825,0,0,0,357368,692707,374199,5355322
954,”03,261600,7800,40410,9800,10000,300,7188,28468,5269,0,0,0,370835,762895,427326,5640241
955,”03,259700,15600,41295,15300,2000,150,19982,0,5236,0,0,0,359263,757279,424101,5492536
956,”03,253700,0,38055,28000,9306,0,2324,0,0,0,0,0,331385,720225,415949,5112794
958,”03,252000,0,37800,0,0,0,25943,0,0,0,0,0,315743,714476,412650,4916042
959,”03,252000,0,37800,28000,4135,0,77550,0,0,0,0,0,399485,714476,412650,5920946
960,”03,252000,0,37800,30100,3103,0,46442,0,0,0,0,0,369445,714476,412650,5560466
961,”03,252000,7800,38970,28000,5701,0,10434,0,0,0,0,0,342905,737510,412650,5265020
963,”03,252000,0,37800,0,11121,0,193609,0,0,0,0,0,494530,714476,412650,7061486
964,”03,261600,0,39240,30100,7731,0,79360,0,0,0,0,0,418031,739860,427326,6183558
965,”04,335000,0,50250,9800,13441,0,0,0,0,0,0,0,408491,918771,530658,6351321
967,”03,323100,0,48465,0,12512,0,5918,0,0,0,0,0,389995,923829,533569,6137338
968,”05,356400,29600,57900,9800,7238,0,95337,0,0,0,0,0,556275,1169152,625339,8469791
969,”04,336900,29600,54975,9800,13183,0,43944,0,0,0,0,0,488402,1011246,533569,7405639
971,”04,329200,62100,58695,15300,0,0,43539,0,0,0,0,0,508834,1089353,523256,7718617
972,”02,269100,0,40365,15300,0,0,0,0,0,0,0,0,324765,0,0,3897180
973,”03,311800,0,46770,30100,4200,0,93556,0,0,0,0,0,486426,891771,515045,7243928
974,”03,287900,29600,47625,15300,0,0,53057,0,0,0,0,0,433482,906119,472846,6580749
976,”02,216300,0,32445,30100,3876,0,60550,0,0,0,0,0,343271,609877,352226,5081355
977,”03,233800,0,35070,28000,15251,0,38984,0,0,0,0,0,351105,661850,382234,5257344
978,”03,233800,0,35070,0,28406,0,0,0,0,0,0,0,297276,661850,382234,4611396
979,”03,233800,0,35070,0,3876,0,0,0,0,0,0,0,272746,661850,382234,4317036
980,”03,311800,0,46770,30100,0,0,0,0,0,0,0,0,388670,891771,515045,6070856
981,”02,229400,0,34410,30100,0,0,0,0,0,0,0,0,293910,530341,292955,4350216
982,”03,261600,23100,42705,15300,0,0,0,0,0,0,0,0,342705,222234,0,4334694
983,”03,305500,0,45825,28000,7999,0,19586,0,0,0,0,0,406910,871836,503533,6258289
985,”03,252000,7800,38970,9800,3876,0,14679,0,0,0,0,0,327125,737510,412650,5075660
986,”03,252000,0,37800,28000,5170,0,21603,0,0,0,0,0,344573,714476,412650,5262002
987,”03,239200,0,35880,28000,4135,0,24537,0,0,0,0,0,331752,671151,387778,5039953
