№,級,給料月額,扶養手当月額,地域手当月額,住居手当月額,通勤手当月額,特殊勤務手当,超過勤務手当,休日給,夜勤手当,管理職手当月額,宿日直手当,管理職員特別勤務手当,給与月額,期末手当年額（昨年度）,勤勉手当年額（昨年度）,【参考】年間給与
719,”06,403900,7800,74085,15300,4200,0,0,0,0,82200,0,0,587485,1444187,874378,9368385
721,”05,373600,15600,58380,15300,8616,0,0,0,0,0,0,0,471496,1264231,749284,7671467
723,”04,376700,0,56505,28000,9474,0,35466,0,0,0,0,0,506145,1238964,762439,8075143
726,”04,369600,15600,57780,15300,4200,0,13540,0,0,0,0,0,476020,1254692,743413,7710345
727,”06,403900,20600,76005,9800,18143,0,0,0,0,82200,0,0,610648,1482459,874378,9684613
728,”04,357400,0,53610,15300,4200,0,27110,28288,0,0,0,0,485908,1055768,649703,7536367
729,”04,356000,0,53400,15300,4200,0,0,0,0,0,0,0,428900,1109812,682961,6939573
730,”04,359600,26800,57960,15300,4200,1500,41500,28456,0,0,0,0,535316,1240459,690496,8354747
731,”03,319900,29600,52425,9800,7776,0,0,0,0,0,0,0,419501,390167,0,5424179
732,”04,354000,34600,58290,9800,17209,0,22701,0,0,0,0,0,496600,1249999,705566,7914765
733,”04,357400,39600,59550,9800,2000,1500,44528,28288,0,0,0,0,542666,1174172,649703,8335867
734,”04,359600,29600,58380,9800,2000,0,0,0,0,0,0,0,459380,1190837,690496,7393893
735,”04,356500,23100,56940,9800,2000,0,23246,0,0,0,0,0,471586,1115867,644183,7419082
736,”03,340800,0,51120,0,2000,0,0,0,0,0,0,0,393920,323334,199879,5250253
737,”04,358600,0,53790,28000,2000,440,13140,0,0,0,0,0,455970,1122056,690496,7284192
738,”04,354000,23100,56565,9800,15800,3000,9729,0,7788,0,0,0,479782,1215614,705566,7678564
739,”03,348600,14000,54390,9800,2000,8440,17243,0,10863,0,0,0,465336,1084173,641423,7309628
740,”04,367000,29600,59490,9800,7100,2790,13448,10893,7392,0,0,0,507513,1295566,742807,8128529
741,”03,348600,0,52290,15300,4200,0,9579,0,7029,0,0,0,436998,1042313,641423,6927712
742,”04,354000,0,53100,9800,10000,0,48645,0,0,0,0,0,475545,1146545,705566,7558651
743,”03,352600,0,52890,9800,11500,0,0,0,0,0,0,0,426790,0,0,5121480
744,”04,364200,29600,59070,15300,7238,0,24686,0,0,0,0,0,500094,1145468,650439,7797035
746,”05,382700,21800,60675,9800,15097,0,21030,0,0,0,0,0,511102,1323880,774583,8231687
747,”05,382700,21800,60675,9800,5170,0,0,0,0,0,0,0,480145,1282020,774583,7818343
748,”03,345600,0,51840,0,0,0,12664,0,0,0,0,0,410104,1033344,635904,6590496
749,”05,384500,37100,63240,9800,5170,0,24654,0,0,0,0,0,524464,1368311,773773,8435652
750,”04,370900,0,55635,15300,8616,0,13588,0,0,0,0,0,464039,1219888,750700,7539056
751,”05,384500,21800,60945,9800,18444,0,10566,0,0,0,0,0,506055,1304146,762439,8139245
752,”04,370900,0,55635,28000,11458,0,95116,0,0,0,0,0,561109,1219888,750700,8703896
754,”04,348600,0,52290,28000,0,0,0,0,0,0,0,0,428890,1124837,692207,6963724
755,”03,364200,0,54630,9800,7170,130,30824,0,0,0,0,0,466754,883731,513066,6997845
756,”03,339000,31500,55575,15300,2000,0,16267,0,0,0,0,0,459642,1107794,565282,7188780
757,”05,360200,29600,58470,9800,21101,0,0,0,0,0,0,0,479171,1151537,654174,7555763
758,”04,356500,42100,59790,9800,7100,0,26511,28216,0,0,0,0,530017,1172677,644183,8177064
759,”03,347600,21800,55410,30100,10816,0,0,27512,0,0,0,0,493238,1104505,639584,7662945
760,”03,353100,21800,56235,9800,13116,550,0,0,0,0,0,0,454601,1120950,649703,7225865
761,”04,357400,39600,59550,9800,4200,0,0,0,0,0,0,0,470550,1237632,688756,7572988
762,”04,354900,29600,57675,28000,7100,0,40961,28088,0,0,0,0,546324,1104505,639584,8299977
763,”03,353100,52100,60780,9800,10000,0,24582,27944,0,0,0,0,538306,1196597,649703,8305972
764,”04,359600,0,53940,15300,7731,0,20815,0,0,0,0,0,457386,1122056,690496,7301184
765,”04,359600,0,53940,30100,10206,0,17127,0,0,0,0,0,470973,1122056,690496,7464228
766,”03,364200,0,54630,9800,10315,0,16680,0,0,0,0,0,455625,1088957,670127,7226584
767,”04,359600,0,53940,9800,7100,0,13176,0,0,0,0,0,443616,1122056,690496,7135944
768,”04,365000,0,54750,0,3876,0,10029,0,0,0,0,0,433655,1200484,738759,7143103
769,”03,347100,14000,54165,9800,12031,0,78336,0,0,0,0,0,515432,1079688,638663,7903535
770,”03,347100,0,52065,0,12538,0,67521,0,0,0,0,0,479224,1037828,638663,7427179
771,”03,343600,7800,52710,0,4200,0,28323,0,0,0,0,0,436633,1050685,632224,6922505
772,”03,339000,0,50850,0,9751,0,103086,0,0,0,0,0,502687,1013609,623759,7669612
773,”05,376300,29600,60885,9800,12492,0,0,0,0,0,0,0,489077,1326153,761630,7956707
774,”05,373600,0,56040,28000,5170,0,32576,0,0,0,0,0,495386,1200484,738759,7883875
775,”03,348600,0,52290,0,7776,0,0,0,0,0,0,0,408666,1042313,641423,6587728
777,”04,367000,0,55050,9800,13855,260,26896,0,0,0,0,0,472861,1207062,742807,7624201
778,”03,329000,0,49350,9800,15554,0,21822,0,0,0,0,0,425526,983709,605359,6695380
779,”03,335200,19000,53130,15300,2000,0,21490,0,0,0,0,0,446120,1059057,616768,7029265
780,”03,348600,24000,55890,15300,0,0,0,0,0,0,0,0,443790,1114073,641423,7080976
781,”04,357400,0,53610,28000,4200,0,0,0,0,0,0,0,443210,1055768,649703,7023991
782,”03,319500,37100,53490,15300,2000,0,11708,0,0,0,0,0,439098,1062645,585671,6917492
783,”03,331500,33100,54690,15300,4200,0,3400,26232,0,0,0,0,468422,1075203,609959,7306226
784,”05,378900,14000,58935,9800,10956,0,152724,0,0,0,0,0,625315,1280166,762035,9545981
785,”04,328200,7800,50400,15300,4200,0,37880,25976,0,0,0,0,469756,979822,588615,7205509
786,”03,353100,39600,58905,9800,19516,0,29755,27944,0,0,0,0,538620,1159222,649703,8272365
787,”03,353100,0,52965,9800,7100,1000,47869,27944,0,0,0,0,499778,1055768,649703,7702807
788,”04,347200,23100,55545,9800,7100,0,12720,0,0,0,0,0,455465,1043210,599471,7108261
789,”03,345600,25600,55680,15300,4200,0,3544,27352,0,0,0,0,477276,1094937,635904,7458153
790,”03,340400,0,51060,0,0,0,3492,26936,0,0,0,0,421888,1017795,626336,6706787
792,”04,330400,15600,51900,0,4200,0,0,0,0,0,0,0,402100,1001724,594503,6421427
793,”04,346800,0,52020,15300,2000,0,0,0,0,0,0,0,416120,1010021,621551,6625012
794,”04,362000,15600,56640,9800,8374,0,13264,0,0,0,0,0,465678,1237261,732687,7558084
795,”04,358200,29600,58170,9800,12250,3420,131240,0,0,0,0,0,602680,1252809,716495,9201464
796,”04,359800,7800,55140,9800,7238,0,23072,0,0,0,0,0,462850,1206703,728234,7489137
797,”04,354000,14000,55200,9800,5170,0,0,0,0,0,0,0,438170,1051881,505010,6814931
798,”03,340400,29600,55500,9800,10315,0,0,0,0,0,0,0,445615,1106299,626336,7080015
799,”05,375100,29600,60705,9800,5701,0,35185,0,0,0,0,0,516091,1295566,742807,8231465
800,”04,361000,14000,56250,28000,17060,0,9921,0,0,0,0,0,486231,1229188,730663,7794623
801,”04,365000,28100,58965,9800,4200,0,66860,0,0,0,0,0,532925,1269553,738759,8403412
802,”03,337300,7800,51765,9800,9238,0,12360,0,0,0,0,0,428263,837384,504262,6480802
804,”03,339000,15600,53190,15300,7080,0,25211,0,0,0,0,0,455381,1060253,623759,7148584
805,”03,337300,0,50595,0,19847,0,19280,0,0,0,0,0,427022,1008526,620631,6753421
806,”03,325800,0,48870,28000,2000,0,11936,0,0,0,0,0,416606,974141,599471,6572884
807,”03,311700,12800,48675,15300,0,0,11420,0,0,0,0,0,399895,952016,571503,6322259
808,”03,294200,29600,48570,28000,13441,0,0,0,0,0,0,0,413811,960088,536359,6462179
809,”03,337800,0,50670,28000,4200,0,0,0,0,0,0,0,420670,1010021,505010,6563071
810,”04,357100,34600,58755,9800,4200,7500,13738,10599,11118,0,0,0,507410,1113176,630567,7832663
811,”04,351600,29600,57180,15300,2000,0,49600,0,0,0,0,0,505280,1243927,711029,8018316
812,”04,320900,29600,52575,9800,4200,2700,29860,38088,6468,0,0,0,494191,1117302,633107,7680701
813,”03,325800,23100,52335,0,7100,0,24592,0,0,0,0,0,432927,1043210,599471,6837805
814,”04,353200,29600,57420,15300,2000,500,49561,10482,6470,0,0,0,524533,1230444,702732,8227572
815,”03,305900,29600,50325,9800,7100,5340,8406,9078,7840,0,0,0,433389,985877,558991,6745536
816,”04,323000,0,48450,15300,2000,6600,15977,38340,9472,0,0,0,459139,908361,558991,6977020
817,”03,305900,0,45885,28000,2000,0,8406,33286,11200,0,0,0,434677,908361,558991,6683476
818,”03,313300,25600,50835,9800,16373,0,0,0,0,0,0,0,415908,1008825,573711,6573432
819,”03,313300,0,46995,0,4200,0,0,0,0,0,0,0,364495,932281,573711,5879932
820,”04,345700,0,51855,0,3876,130,44338,0,0,0,0,0,445899,1112339,684516,7147643
821,”03,311800,23100,50235,9800,13042,0,0,0,0,0,0,0,407977,884872,215142,5995738
823,”03,305900,0,45885,0,4666,0,11208,0,0,0,0,0,367659,908361,558991,5879260
824,”04,312800,15600,49260,9800,7100,0,14325,0,0,0,0,0,408885,1048800,616711,6572131
825,”04,338200,0,50730,0,5170,0,61960,0,0,0,0,0,456060,1126583,679658,7278961
826,”03,319500,0,47925,28000,10956,0,14635,0,0,0,0,0,421016,951716,585671,6589579
827,”04,347200,29600,56520,15300,8616,0,15900,0,0,0,0,0,473136,1059057,597263,7333952
828,”03,304200,0,45630,0,11580,0,0,0,0,0,0,0,361410,903278,555863,5796061
829,”04,336300,0,50445,28000,7776,0,0,0,0,0,0,0,422521,1080106,664681,6815039
830,”04,336300,0,50445,15300,3876,0,22548,0,0,0,0,0,428469,1080106,664681,6886415
832,”03,315000,0,47250,0,7080,0,0,0,0,0,0,0,369330,742612,271687,5446259
833,”03,272600,7800,42060,0,5170,0,52437,0,0,0,0,0,380067,828229,495328,5884361
834,”03,316500,0,47475,0,7872,0,26789,0,0,0,0,0,398636,941849,579599,6305080
835,”04,336300,0,50445,9800,20631,0,19224,0,0,0,0,0,436400,1080106,664681,6981587
836,”03,329000,0,49350,28000,2000,0,81378,0,0,0,0,0,489728,983709,605359,7465804
837,”03,279900,23100,45450,15300,4200,0,15384,0,0,0,0,0,383334,896401,509127,6005536
838,”03,310100,0,46515,15300,2000,0,26469,0,0,0,0,0,400384,961882,568375,6334865
839,”03,308600,0,46290,0,10000,0,0,0,0,0,0,0,364890,918528,565248,5862456
840,”03,287200,15600,45420,9800,4135,0,0,0,0,0,0,0,362155,896102,522743,5764705
841,”03,308600,0,46290,15300,3876,0,0,0,0,0,0,0,374066,918528,565248,5972568
842,”03,316500,21800,50745,9800,12130,8940,51835,9393,2900,0,0,0,484043,984894,579599,7373009
843,”04,336300,15600,52785,15300,4200,0,30800,0,616,0,0,0,455601,988493,579599,7035304
844,”04,336300,21800,53715,15300,2000,8000,19096,0,8624,0,0,0,464835,1145289,664681,7387990
845,”03,290700,29600,48045,9800,4200,9500,7989,31636,2132,0,0,0,433602,949324,529735,6682283
846,”04,336300,21800,53715,9800,11210,0,0,0,0,0,0,0,432825,1145289,594058,6933247
847,”03,304200,0,45630,0,13183,0,0,0,0,0,0,0,363013,733045,425582,5514783
848,”04,336300,29600,54885,9800,12353,0,66162,26616,0,0,0,0,535716,1186041,675407,8290040
849,”03,308600,0,46290,28000,17060,0,36751,0,0,0,0,0,436701,918528,565248,6724188
850,”03,296900,0,44535,0,2000,0,0,0,0,0,0,0,343435,334606,243272,4699098
851,”03,307200,0,46080,28000,4200,0,0,0,0,0,0,0,385480,918528,485760,6030048
852,”03,308600,29600,50730,15300,0,0,20463,0,0,0,0,0,424693,1007032,565248,6668596
853,”04,328400,7800,50430,15300,10956,0,0,0,0,0,0,0,412886,1095205,659620,6709457
854,”05,367600,0,55140,9800,4666,0,16835,0,0,0,0,0,454041,1194564,735116,7378172
855,”03,303800,0,45570,9800,7020,0,0,0,0,0,0,0,366190,0,0,4394280
856,”03,308600,0,46290,0,7872,0,20463,0,0,0,0,0,383225,918528,565248,6082476
857,”03,293300,0,43995,0,4200,0,0,0,0,0,0,0,341495,711691,330548,5140179
858,”03,311700,16200,49185,15300,2000,0,68520,0,0,0,0,0,462905,977131,571503,7103494
859,”03,295900,7800,45555,9800,10315,0,20056,0,0,0,0,0,389426,900288,539671,6113071
860,”04,326500,37100,54540,9800,12900,0,35892,0,0,0,0,0,476732,1159462,645250,7525496
861,”04,326500,29600,53415,9800,7100,0,30866,35530,5980,0,0,0,498791,1137036,645250,7767778
862,”03,304200,0,45630,9800,7100,300,8358,0,10026,0,0,0,385414,903278,555863,6084109
863,”03,281800,29600,46710,9800,4200,240,71240,0,4644,0,0,0,448234,921517,512623,6812948
864,”03,281800,0,42270,30100,8360,7800,10840,0,8772,0,0,0,389942,833013,512623,6024940
865,”03,265300,37100,45360,9800,7100,1040,19926,10496,4860,0,0,0,400982,882547,481344,6175675
866,”03,265300,0,39795,28000,4200,1430,39362,0,4860,0,0,0,382947,782184,481344,5858892
867,”03,295900,0,44385,15300,3103,240,0,0,0,0,0,0,358928,876966,539671,5723773
868,”04,304700,15600,48045,9800,7452,0,27910,0,0,0,0,0,413507,1021830,600115,6584029
869,”03,287900,0,43185,9800,3876,0,0,0,0,0,0,0,344761,243347,0,4380479
870,”03,272600,0,40890,0,13441,0,0,0,0,0,0,0,326931,804907,495328,5223407
871,”03,302600,0,45390,0,3876,0,2772,0,0,0,0,0,354638,898195,552736,5706587
872,”03,281800,0,42270,0,8721,0,30047,0,0,0,0,0,362838,0,0,4354056
873,”03,276700,15600,43845,15300,2000,0,7602,0,0,0,0,0,361047,524385,162284,5019233
874,”03,272600,29600,45330,9800,4200,0,15580,0,0,0,0,0,377110,893411,495328,5914059
875,”03,272600,0,40890,9800,7623,0,17479,0,0,0,0,0,348392,653213,379235,5213152
876,”03,272600,7800,42060,15300,2000,0,15580,0,0,0,0,0,355340,672140,379235,5315455
877,”03,272600,0,40890,9800,4200,0,4994,0,0,0,0,0,332484,804907,495328,5290043
878,”03,314900,16200,49665,0,10000,0,18114,0,0,0,0,0,408879,985504,576655,6468707
879,”03,279900,0,41985,9800,4200,0,46152,0,0,0,0,0,382037,827332,509127,5920903
880,”03,287200,16200,45510,28000,11866,0,0,0,0,0,0,0,388776,897896,522743,6085951
881,”04,304700,29600,50145,9800,11108,0,33492,0,0,0,0,0,438845,949324,529735,6745199
882,”03,290700,23100,47070,0,4200,0,39945,0,0,0,0,0,405015,907464,529735,6297379
883,”03,272600,37100,46455,9800,7100,10440,32859,13485,9481,0,0,0,439320,873689,495328,6640857
884,”03,281800,21800,45540,9800,7100,10500,12905,0,6192,0,0,0,395637,898195,512623,6158462
885,”03,256300,23100,41910,15300,4200,0,32394,27885,4700,0,0,0,405789,822548,463680,6155696
886,”03,256300,7800,39615,9800,12900,0,7044,0,4700,0,0,0,338159,776801,463680,5298389
887,”03,311700,0,46755,0,4200,0,17130,0,0,0,0,0,379785,928693,571503,6057616
888,”03,281800,7800,43440,9800,0,0,29013,0,0,0,0,0,371853,856336,512623,5831195
889,”03,276400,0,41460,9800,4135,0,20864,0,0,0,0,0,352659,662434,384588,5278930
890,”03,265300,0,39795,30100,3876,0,24880,0,0,0,0,0,363951,782184,481344,5630940
891,”03,278200,0,41730,28000,12900,750,7644,33024,5100,0,0,0,407348,821950,505815,6215941
892,”03,265300,0,39795,30100,4200,7200,9720,0,5832,0,0,0,362147,782184,481344,5609292
893,”03,265300,7800,40965,9800,4200,15900,26244,31488,10206,0,0,0,411903,805505,481344,6229685
894,”03,265300,0,39795,28000,13656,1950,7290,28864,4374,0,0,0,389229,782184,481344,5934276
895,”03,248100,15600,39555,0,4200,11700,19728,31902,7735,0,0,0,378520,761926,446935,5751101
896,”03,248100,0,37215,9800,4200,1700,9092,0,5005,0,0,0,315112,726270,446935,4954549
897,”03,279900,0,41985,28000,10206,0,0,0,0,0,0,0,360091,827332,509127,5657551
898,”03,276400,29600,45900,9800,3876,0,66540,0,0,0,0,0,432116,904773,502319,6592484
899,”03,285500,0,42825,0,5170,0,11086,0,0,0,0,0,344581,844376,519616,5498964
900,”03,272600,7800,42060,28000,13183,0,0,0,0,0,0,0,363643,828229,495328,5687273
901,”03,297600,15600,46980,15300,3876,0,46340,0,0,0,0,0,425696,928992,542983,6580327
902,”04,314800,15600,49560,9800,8374,0,0,0,0,0,0,0,398134,934374,546295,6258277
903,”04,353200,0,52980,0,0,0,179481,0,0,0,0,0,585661,1141940,702732,8872604
904,”03,281800,0,42270,0,12250,0,34795,0,0,0,0,0,371115,833013,512623,5799016
905,”03,269200,0,40380,0,5170,0,0,0,0,0,0,0,314750,227541,0,4004541
906,”04,345700,24000,55455,9800,14664,0,73853,0,0,0,0,0,523472,1187237,695648,8164549
908,”03,256300,0,38445,0,2000,0,5070,0,0,0,0,0,301815,753480,463680,4838940
909,”03,240600,0,36090,0,5701,0,50692,0,0,0,0,0,333083,568422,330049,4895467
910,”04,324500,7800,49845,15300,3876,0,127796,0,0,0,0,0,529117,936766,562119,7848289
912,”03,256300,15600,40785,0,2000,0,7044,0,0,0,0,0,321729,800123,463680,5124551
913,”03,281800,0,42270,28000,14023,0,18689,0,0,0,0,0,384782,833013,512623,5963020
914,”03,254500,0,38175,0,10329,0,0,0,0,0,0,0,303004,748097,460367,4844512
915,”03,281800,0,42270,28000,25565,0,33553,0,0,0,0,0,411188,833013,512623,6279892
916,”03,269000,0,40350,30100,4200,0,0,0,0,0,0,0,343650,793545,488335,5405680
917,”03,240600,29600,40530,0,4200,15600,8816,0,4410,0,0,0,343756,766336,431479,5322887
918,”03,272600,15600,43230,15300,0,0,0,0,0,0,0,0,346730,851552,495328,5507640
919,”03,272600,29600,45330,9800,2000,1140,19475,10788,4990,0,0,0,395723,882423,495328,6126427
920,”03,272600,7800,42060,9800,4200,1500,7491,0,5489,0,0,0,350940,828229,495328,5534837
921,”03,272600,19000,43740,9800,7100,1850,12485,10788,5489,0,0,0,382852,861717,495328,5951269
922,”03,265300,0,39795,0,5170,0,103224,0,0,0,0,0,413489,782184,481344,6225396
923,”03,272600,0,40890,28000,8013,0,35558,0,0,0,0,0,385061,804907,495328,5920967
924,”03,339000,0,50850,0,19823,0,28687,0,0,0,0,0,438360,1013609,623759,6897688
925,”04,314800,0,47220,9800,4200,0,112437,0,0,0,0,0,488457,1009064,620962,7491510
926,”03,289800,7800,44640,9800,5701,320,0,0,0,0,0,0,358061,889824,479908,5666464
927,”04,284200,0,42630,28000,4135,3600,139730,0,0,0,0,0,502295,907763,558624,7493927
928,”03,332800,0,49920,0,0,0,9144,0,0,0,0,0,391864,995072,612352,6309792
929,”04,351600,29600,57180,9800,10131,0,6442,0,0,0,0,0,464753,1225509,699695,7502240
930,”03,265300,12800,41715,15300,0,0,68428,0,0,0,0,0,403543,805505,481344,6129365
932,”04,336300,29600,54885,9800,17397,0,71706,0,0,0,0,0,519688,1168610,664681,8069547
933,”04,343800,15600,53910,15300,8616,0,0,0,0,0,0,0,437226,1152732,680670,7080114
934,”05,367600,29600,59580,15300,0,0,95757,0,0,0,0,0,567837,1263662,723174,8800880
935,”03,239100,0,35865,28000,13855,0,101265,0,0,0,0,0,418085,696072,428352,6141444
936,”03,307100,0,46065,30100,3876,0,5626,0,0,0,0,0,392767,913444,562119,6188767
937,”04,294400,0,44160,0,8013,240,0,0,0,0,0,0,346813,833013,512623,5507392
938,”03,281800,21800,45540,9800,12250,0,0,0,0,0,0,0,371190,898195,512623,5865098
939,”03,265300,0,39795,28000,4666,0,120716,0,0,0,0,0,458477,782184,481344,6765252
940,”03,272600,0,40890,0,16933,0,7491,0,0,0,0,0,337914,804907,495328,5355203
1437,”04,304700,23100,49170,15300,3876,0,0,0,0,0,0,0,396146,929889,529735,6213376
941,”06,360800,15600,68790,9800,17211,0,0,0,0,82200,0,0,554401,1293179,767098,8713089
942,”04,354000,20600,56190,9800,11883,0,0,0,0,0,0,0,452473,1208138,705566,7343380
943,”03,272600,15600,43230,15300,4200,0,18077,0,0,0,0,0,369007,851552,495328,5774964
944,”03,299200,0,44880,0,21216,0,5482,0,0,0,0,0,370778,887730,546295,5883361
945,”04,300600,0,45090,28000,4135,330,39204,0,0,0,0,0,417359,976174,600723,6585205
946,”03,276400,0,41460,9800,15168,0,0,0,0,0,0,0,342828,816269,502319,5432524
947,”03,297600,21800,47910,9800,10000,0,8178,0,0,0,0,0,395288,947530,542983,6233969
948,”03,248100,0,37215,0,2000,0,0,0,0,0,0,0,287315,589396,342184,4379360
949,”03,239100,15600,38205,9800,10000,1290,6570,0,6570,0,0,0,327135,742715,428352,5096687
950,”03,265300,0,39795,9800,2000,7200,12830,7872,1944,0,0,0,346741,782184,481344,5424420
951,”03,265300,0,39795,28000,7100,6900,15552,28864,5832,0,0,0,397343,782184,481344,6031644
952,”03,265300,7800,40965,15300,0,1190,39362,0,4860,0,0,0,374777,805505,481344,5784173
953,”03,239100,29600,40305,9800,12900,240,60442,9460,4818,0,0,0,406665,784576,428352,6092908
954,”03,265300,7800,40965,9800,10000,1200,7290,28864,5346,0,0,0,376565,805505,481344,5805629
955,”03,263300,15600,41835,15300,0,650,33286,0,4820,0,0,0,374791,823146,477847,5798485
956,”03,258000,0,38700,28000,9306,0,52931,0,0,0,0,0,386937,758562,466807,5868613
958,”03,256300,0,38445,0,0,0,11740,0,0,0,0,0,306485,753480,463680,4894980
959,”03,256300,0,38445,30100,3876,0,31645,0,0,0,0,0,360366,753480,463680,5541552
960,”03,256300,0,38445,30100,3103,0,38128,0,0,0,0,0,366076,753480,463680,5610072
961,”03,256300,7800,39615,28000,7100,0,0,0,0,0,0,0,338815,776801,463680,5306261
963,”03,256300,0,38445,0,5170,0,0,0,0,0,0,0,299915,753480,463680,4816140
964,”03,265300,0,39795,30100,7731,0,32076,0,0,0,0,0,375002,782184,481344,5763552
965,”04,343800,0,51570,9800,13441,0,51644,0,0,0,0,0,470255,1106089,680670,7429819
967,”03,323100,0,48465,0,11458,0,2959,0,0,0,0,0,385982,966068,594503,6192355
971,”04,338200,67100,60795,15300,0,0,18588,0,0,0,0,0,499983,1272691,668930,7941417
972,”03,307100,0,46065,15300,9486,0,0,0,0,0,0,0,377951,380638,264716,5180766
968,”05,363200,29600,58920,9800,7238,0,100874,0,0,0,0,0,569632,1264977,723983,8824544
969,”04,345700,29600,56295,9800,13183,0,0,0,0,0,0,0,454578,1200843,684516,7340295
973,”03,313300,0,46995,30100,4200,0,67282,0,0,0,0,0,461877,932281,573711,7048516
974,”03,290700,29600,48045,15300,0,0,8310,0,0,0,0,0,391955,949324,529735,6182519
976,”03,232800,0,34920,30100,3876,0,17056,0,0,0,0,0,318752,652716,401671,4879411
977,”03,240600,0,36090,28000,15251,0,38437,0,0,0,0,0,358378,701154,431479,5433169
978,”03,237600,0,35640,0,28406,0,0,0,0,0,0,0,301646,552832,202256,4374840
979,”03,234500,0,35175,0,3876,0,0,0,0,0,0,0,273551,552832,202256,4037700
980,”03,313300,0,46995,30100,0,0,28700,0,0,0,0,0,419095,932281,573711,6535132
981,”02,235300,0,35295,30100,0,0,8620,0,0,0,0,0,309315,476592,293084,4481456
982,”03,265300,23100,43260,15300,0,0,12150,0,0,0,0,0,359110,690823,368529,5368672
983,”03,307100,0,46065,28000,7999,0,5626,0,0,0,0,0,394790,913444,562119,6213043
985,”03,256300,15600,40785,9800,3876,0,36061,0,0,0,0,0,362422,800123,463680,5612867
987,”03,245200,0,36780,28000,4135,0,6738,0,0,0,0,0,320853,715208,440128,5005572
988,”03,240600,0,36090,0,24400,5400,8816,11900,6174,0,0,0,333380,701154,431479,5133193
989,”03,232800,0,34920,28000,4200,600,29426,25333,4260,0,0,0,359539,652716,401671,5368855
990,”03,256300,0,38445,28000,4200,2100,7044,27885,5170,0,0,0,369144,753480,463680,5646888
991,”03,240600,7800,37260,9800,15800,4800,17192,11900,5733,0,0,0,350885,724476,431479,5366575
992,”03,240600,29600,40530,9800,7100,0,30412,26180,4410,0,0,0,388632,789658,431479,5884721
993,”03,232800,21800,38190,28000,12900,740,58850,0,3834,0,0,0,397114,717898,401671,5884937
994,”03,232800,21800,38190,9800,15800,1050,6396,0,6390,0,0,0,332226,717898,401671,5106281
995,”03,232800,0,34920,28000,4200,4050,8955,0,6816,0,0,0,319741,652716,401671,4891279
996,”03,256300,7800,39615,9800,10000,0,28176,0,0,0,0,0,351691,776801,463680,5460773
997,”03,256300,15600,40785,0,10000,0,7044,30420,7520,0,0,0,367669,776801,463680,5652509
998,”03,240600,7800,37260,28000,18700,2550,14547,28560,7938,0,0,0,385955,724476,431479,5787415
999,”03,240600,0,36090,28000,7100,2190,9257,0,4410,0,0,0,327647,701154,431479,5064397
1000,”05,361800,23100,57735,9800,6330,160,10737,0,0,0,0,0,469662,1195820,707185,7538949
1001,”03,279900,0,41985,9800,5170,3960,118766,22152,0,0,0,0,481733,827332,509127,7117255
1002,”03,270900,15600,42975,9800,13441,0,21440,0,0,0,0,0,374156,686213,376418,5552503
1003,”03,254500,0,38175,28000,5170,0,115343,0,0,0,0,0,441188,748097,460367,6502720
1004,”03,263300,7800,40665,28000,4200,0,21708,0,0,0,0,0,365673,776502,477847,5642425
1005,”03,313300,0,46995,0,2000,0,8610,0,0,0,0,0,370905,932281,573711,5956852
1006,”02,223200,0,33480,0,4135,0,49056,0,0,0,0,0,309871,647633,398543,4764628
1007,”03,254500,0,38175,28000,5170,0,4662,0,0,0,0,0,330507,748097,460367,5174548
1008,”03,239100,0,35865,0,23708,0,4380,0,0,0,0,0,303053,696072,428352,4761060
1009,”03,318000,0,47700,0,2000,0,50223,0,0,0,0,0,417923,946633,555236,6516945
1010,”03,270900,29600,45075,9800,12493,0,9924,0,0,0,0,0,377792,887432,491648,5912584
1011,”03,269000,0,40350,28000,4200,0,7392,0,0,0,0,0,348942,793545,488335,5469184
1012,”03,258000,0,38700,9800,17060,0,4726,0,0,0,0,0,328286,758562,466807,5164801
1013,”03,320700,0,48105,0,8838,3420,20566,0,0,0,0,0,401629,956500,588615,6364663
1014,”02,247600,0,37140,9800,5876,0,0,0,0,0,0,0,300416,732848,450983,4788823
1016,”03,265300,0,39795,9800,4666,0,7290,0,0,0,0,0,326851,634772,345966,4902950
1015,”03,248100,0,37215,0,12622,0,25003,0,0,0,0,0,322940,726270,446935,5048485
1017,”03,299200,0,44880,30100,10206,0,0,0,0,0,0,0,384386,887730,546295,6046657
1018,”03,248100,7800,38385,15300,2000,0,125558,0,0,0,0,0,437143,749592,446935,6442243
1019,”03,265300,0,39795,30100,24963,0,113042,0,0,0,0,0,473200,782184,481344,6941928
1020,”03,265300,0,39795,0,0,0,94770,0,0,0,0,0,399865,782184,481344,6061908
1021,”03,272600,0,40890,9800,9306,0,9988,0,0,0,0,0,342584,804907,495328,5411243
1022,”03,261600,0,39240,0,8616,0,0,0,0,0,0,0,309456,294823,203067,4211362
1023,”03,248100,0,37215,0,4135,0,0,19632,0,0,0,0,309082,726270,446935,4882189
1024,”03,248100,0,37215,30100,10206,0,34276,0,0,0,0,0,359897,726270,446935,5491969
1025,”04,342000,0,51300,28000,10956,0,56394,0,0,0,0,0,488650,1099511,676621,7639932
1026,”03,248100,0,37215,9800,13674,0,40914,0,0,0,0,0,349703,726270,446935,5369641
1027,”03,305900,0,45885,28000,5170,0,47634,0,0,0,0,0,432589,908361,558991,6658420
